Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK
Date,,,,,,
2020-04-20 00:00:00+00:00,2051.808837890625,2527.22900390625,2636.318115234375,2509.047607421875,2618.136474609375,244213568
2020-04-21 00:00:00+00:00,2007.5252685546875,2472.6845703125,2536.31982421875,2445.412353515625,2499.956787109375,146163154
2020-04-22 00:00:00+00:00,2059.189453125,2536.31982421875,2572.682861328125,2409.04931640625,2454.503173828125,197501041
2020-04-23 00:00:00+00:00,2066.570068359375,2545.41064453125,2618.136474609375,2536.31982421875,2572.682861328125,237791877
2020-04-24 00:00:00+00:00,1941.099365234375,2390.86767578125,2545.41064453125,2390.86767578125,2545.41064453125,323088010
2020-04-27 00:00:00+00:00,1963.2415771484375,2418.14013671875,2454.503173828125,2372.686279296875,2436.321533203125,200872709
2020-04-28 00:00:00+00:00,1911.577392578125,2354.5048828125,2445.412353515625,2336.3232421875,2436.321533203125,295130807
2020-04-29 00:00:00+00:00,1904.1968994140625,2345.4140625,2381.777099609375,2327.232421875,2363.595458984375,230054013
2020-04-30 00:00:00+00:00,2014.906005859375,2481.775390625,2490.865966796875,2372.686279296875,2381.777099609375,475289499
2020-05-04 00:00:00+00:00,1941.099365234375,2390.86767578125,2436.321533203125,2363.595458984375,2427.230712890625,220673601
2020-05-05 00:00:00+00:00,1941.099365234375,2390.86767578125,2436.321533203125,2372.686279296875,2390.86767578125,203241160
2020-05-06 00:00:00+00:00,1933.718994140625,2381.777099609375,2409.04931640625,2363.595458984375,2390.86767578125,190361478
2020-05-08 00:00:00+00:00,1911.577392578125,2354.5048828125,2418.14013671875,2345.4140625,2399.95849609375,226345299
2020-05-11 00:00:00+00:00,1933.718994140625,2381.777099609375,2399.95849609375,2363.595458984375,2390.86767578125,170062057
2020-05-12 00:00:00+00:00,1837.7711181640625,2263.59716796875,2390.86767578125,2245.415771484375,2381.777099609375,405546974
2020-05-13 00:00:00+00:00,1823.010009765625,2245.415771484375,2290.86962890625,2218.1435546875,2236.324951171875,372457853
2020-05-14 00:00:00+00:00,1734.442626953125,2136.32666015625,2254.506591796875,2118.145263671875,2218.1435546875,517300545
2020-05-15 00:00:00+00:00,1653.2562255859375,2036.3284912109375,2181.780517578125,2009.05615234375,2163.598876953125,654135428
2020-05-18 00:00:00+00:00,1601.5919189453125,1972.6932373046875,2063.600830078125,1963.6024169921875,2045.419189453125,501017513
2020-05-19 00:00:00+00:00,1749.2041015625,2154.50830078125,2199.9619140625,2045.419189453125,2045.419189453125,584451204
2020-05-20 00:00:00+00:00,1830.390625,2254.506591796875,2272.68798828125,2109.054443359375,2145.41748046875,433842983
2020-05-26 00:00:00+00:00,1859.912841796875,2290.86962890625,2318.141845703125,2245.415771484375,2318.141845703125,444514707
2020-05-27 00:00:00+00:00,1941.099365234375,2390.86767578125,2390.86767578125,2290.86962890625,2309.051025390625,476102523
2020-05-28 00:00:00+00:00,2014.906005859375,2481.775390625,2527.22900390625,2399.95849609375,2399.95849609375,498739044
2020-05-29 00:00:00+00:00,2177.279296875,2681.77197265625,2681.77197265625,2454.503173828125,2454.503173828125,959884609
2020-06-02 00:00:00+00:00,2347.033203125,2890.859130859375,2990.857421875,2681.77197265625,2681.77197265625,514215761
2020-06-03 00:00:00+00:00,2287.988037109375,2818.133056640625,2981.7666015625,2736.31640625,2909.040771484375,481917223
2020-06-04 00:00:00+00:00,2258.466064453125,2781.77001953125,2909.040771484375,2754.497802734375,2836.314697265625,275162272
2020-06-05 00:00:00+00:00,2295.36865234375,2827.223876953125,2845.405517578125,2690.862548828125,2790.86083984375,294137820
2020-06-08 00:00:00+00:00,2435.600341796875,2999.9482421875,3063.58349609375,2881.768310546875,2890.859130859375,422772612
2020-06-09 00:00:00+00:00,2369.1748046875,2918.13134765625,3054.49267578125,2918.13134765625,3045.40185546875,279951975
2020-06-10 00:00:00+00:00,2236.32421875,2754.497802734375,2890.859130859375,2727.2255859375,2890.859130859375,487562851
2020-06-11 00:00:00+00:00,2192.040283203125,2699.953369140625,2845.405517578125,2636.318115234375,2845.405517578125,409589324
2020-06-12 00:00:00+00:00,2236.32421875,2754.497802734375,2763.588623046875,2545.41064453125,2636.318115234375,519350210
2020-06-15 00:00:00+00:00,2140.376220703125,2636.318115234375,2772.679443359375,2627.227294921875,2763.588623046875,253847754
2020-06-16 00:00:00+00:00,2310.130126953125,2845.405517578125,2863.5869140625,2690.862548828125,2699.953369140625,372556634
2020-06-17 00:00:00+00:00,2287.988037109375,2818.133056640625,2909.040771484375,2799.95166015625,2909.040771484375,240003025
2020-06-18 00:00:00+00:00,2251.0849609375,2772.679443359375,2836.314697265625,2763.588623046875,2772.679443359375,144039347
2020-06-19 00:00:00+00:00,2287.988037109375,2818.133056640625,2827.223876953125,2781.77001953125,2799.95166015625,183669732
2020-06-22 00:00:00+00:00,2258.466064453125,2781.77001953125,2827.223876953125,2754.497802734375,2818.133056640625,104916512
2020-06-23 00:00:00+00:00,2221.562744140625,2736.31640625,2781.77001953125,2709.044189453125,2745.4072265625,188566907
2020-06-24 00:00:00+00:00,2302.75,2836.314697265625,2854.49609375,2736.31640625,2772.679443359375,339338591
2020-06-25 00:00:00+00:00,2258.466064453125,2781.77001953125,2827.223876953125,2763.588623046875,2818.133056640625,174033235
2020-06-26 00:00:00+00:00,2236.32421875,2754.497802734375,2836.314697265625,2745.4072265625,2818.133056640625,162039618
2020-06-29 00:00:00+00:00,2243.704833984375,2763.588623046875,2781.77001953125,2709.044189453125,2763.588623046875,130693147
2020-06-30 00:00:00+00:00,2236.32421875,2754.497802734375,2827.223876953125,2754.497802734375,2790.86083984375,147418716
2020-07-01 00:00:00+00:00,2258.466064453125,2781.77001953125,2790.86083984375,2754.497802734375,2763.588623046875,111421694
2020-07-02 00:00:00+00:00,2258.466064453125,2781.77001953125,2809.04248046875,2763.588623046875,2809.04248046875,186436280
2020-07-03 00:00:00+00:00,2251.0849609375,2772.679443359375,2809.04248046875,2763.588623046875,2781.77001953125,54421019
2020-07-06 00:00:00+00:00,2243.704833984375,2763.588623046875,2818.133056640625,2754.497802734375,2790.86083984375,148148028
2020-07-07 00:00:00+00:00,2236.32421875,2754.497802734375,2799.95166015625,2754.497802734375,2790.86083984375,228112810
2020-07-08 00:00:00+00:00,2354.413818359375,2899.949951171875,2909.040771484375,2754.497802734375,2763.588623046875,373640813
2020-07-09 00:00:00+00:00,2317.510498046875,2854.49609375,2936.31298828125,2854.49609375,2899.949951171875,211404181
2020-07-10 00:00:00+00:00,2295.36865234375,2827.223876953125,2863.5869140625,2818.133056640625,2845.405517578125,117829855
2020-07-13 00:00:00+00:00,2332.27197265625,2872.677734375,2890.859130859375,2772.679443359375,2845.405517578125,105451891
2020-07-14 00:00:00+00:00,2339.652587890625,2881.768310546875,2954.494384765625,2845.405517578125,2872.677734375,232365483
2020-07-15 00:00:00+00:00,2310.130126953125,2845.405517578125,2945.403564453125,2845.405517578125,2909.040771484375,182296468
2020-07-16 00:00:00+00:00,2317.510498046875,2854.49609375,2872.677734375,2845.405517578125,2845.405517578125,128809144
2020-07-17 00:00:00+00:00,2287.988037109375,2818.133056640625,2863.5869140625,2818.133056640625,2854.49609375,131548742
2020-07-20 00:00:00+00:00,2251.0849609375,2772.679443359375,2845.405517578125,2754.497802734375,2818.133056640625,150206164
2020-07-21 00:00:00+00:00,2324.891357421875,2863.5869140625,2890.859130859375,2772.679443359375,2772.679443359375,224576578
2020-07-22 00:00:00+00:00,2287.988037109375,2818.133056640625,2881.768310546875,2809.04248046875,2872.677734375,190916547
2020-07-23 00:00:00+00:00,2317.510498046875,2854.49609375,2872.677734375,2818.133056640625,2836.314697265625,162646279
2020-07-24 00:00:00+00:00,2280.607666015625,2809.04248046875,2854.49609375,2809.04248046875,2845.405517578125,104287961
2020-07-27 00:00:00+00:00,2324.891357421875,2863.5869140625,2863.5869140625,2809.04248046875,2809.04248046875,103970385
2020-07-28 00:00:00+00:00,2317.510498046875,2854.49609375,2881.768310546875,2818.133056640625,2872.677734375,113763744
2020-07-29 00:00:00+00:00,2302.75,2836.314697265625,2863.5869140625,2818.133056640625,2854.49609375,73895646
2020-07-30 00:00:00+00:00,2332.27197265625,2872.677734375,2881.768310546875,2827.223876953125,2845.405517578125,86328061
2020-08-03 00:00:00+00:00,2206.801513671875,2718.134765625,2890.859130859375,2699.953369140625,2881.768310546875,373214336
2020-08-04 00:00:00+00:00,2273.22705078125,2799.95166015625,2799.95166015625,2727.2255859375,2727.2255859375,171919769
2020-08-05 00:00:00+00:00,2273.22705078125,2799.95166015625,2827.223876953125,2763.588623046875,2818.133056640625,177648668
2020-08-06 00:00:00+00:00,2295.36865234375,2827.223876953125,2845.405517578125,2809.04248046875,2818.133056640625,126064817
2020-08-07 00:00:00+00:00,2295.36865234375,2827.223876953125,2845.405517578125,2781.77001953125,2827.223876953125,98910738
2020-08-10 00:00:00+00:00,2310.130126953125,2845.405517578125,2863.5869140625,2818.133056640625,2827.223876953125,100613457
2020-08-11 00:00:00+00:00,2354.413818359375,2899.949951171875,2927.22216796875,2845.405517578125,2845.405517578125,189708286
2020-08-12 00:00:00+00:00,2472.503173828125,3045.40185546875,3063.58349609375,2899.949951171875,2899.949951171875,505369848
2020-08-13 00:00:00+00:00,2457.741943359375,3027.220458984375,3136.3095703125,2999.9482421875,3045.40185546875,235648930
2020-08-14 00:00:00+00:00,2465.123046875,3036.311279296875,3045.40185546875,2981.7666015625,3027.220458984375,109069303
2020-08-18 00:00:00+00:00,2597.973876953125,3199.94482421875,3209.035400390625,3036.311279296875,3036.311279296875,288206078
2020-08-19 00:00:00+00:00,2627.49609375,3236.3076171875,3309.03369140625,3199.94482421875,3199.94482421875,239290433
2020-08-24 00:00:00+00:00,2686.541015625,3309.03369140625,3318.12451171875,3199.94482421875,3209.035400390625,214473234
2020-08-25 00:00:00+00:00,2804.631103515625,3454.48583984375,3454.48583984375,3309.03369140625,3336.305908203125,197233406
2020-08-26 00:00:00+00:00,2760.346923828125,3399.941162109375,3472.667236328125,3363.578369140625,3454.48583984375,178162157
2020-08-27 00:00:00+00:00,2730.82470703125,3363.578369140625,3436.30419921875,3327.21533203125,3399.941162109375,206786961
2020-08-28 00:00:00+00:00,2723.444091796875,3354.487548828125,3399.941162109375,3318.12451171875,3372.6689453125,85678499
2020-08-31 00:00:00+00:00,2590.59326171875,3190.85400390625,3399.941162109375,3181.76318359375,3363.578369140625,292651694
2020-09-01 00:00:00+00:00,2664.39892578125,3281.761474609375,3299.943115234375,3163.581787109375,3227.217041015625,216658972
2020-09-02 00:00:00+00:00,2701.302490234375,3327.21533203125,3327.21533203125,3263.580078125,3290.852294921875,117619091
2020-09-03 00:00:00+00:00,2642.257568359375,3254.4892578125,3354.487548828125,3227.217041015625,3327.21533203125,197577052
2020-09-04 00:00:00+00:00,2620.11572265625,3227.217041015625,3281.761474609375,3163.581787109375,3281.761474609375,148013826
2020-09-07 00:00:00+00:00,2590.59326171875,3190.85400390625,3245.3984375,3181.76318359375,3227.217041015625,104297421
2020-09-08 00:00:00+00:00,2597.973876953125,3199.94482421875,3245.3984375,3190.85400390625,3190.85400390625,89521636
2020-09-09 00:00:00+00:00,2516.787109375,3099.946533203125,3172.67236328125,3072.67431640625,3163.581787109375,196282440
2020-09-10 00:00:00+00:00,2347.033203125,2890.859130859375,2999.9482421875,2890.859130859375,2999.9482421875,305637969
2020-09-11 00:00:00+00:00,2398.697021484375,2954.494384765625,3009.038818359375,2736.31640625,2745.4072265625,641858446
2020-09-14 00:00:00+00:00,2538.928955078125,3127.21875,3136.3095703125,2999.9482421875,2999.9482421875,303482811
2020-09-15 00:00:00+00:00,2457.741943359375,3027.220458984375,3145.400146484375,3009.038818359375,3127.21875,215087925
2020-09-16 00:00:00+00:00,2406.078125,2963.585205078125,3081.764892578125,2945.403564453125,3063.58349609375,152384862
2020-09-17 00:00:00+00:00,2361.79443359375,2909.040771484375,3009.038818359375,2881.768310546875,2972.676025390625,184375724
2020-09-18 00:00:00+00:00,2376.555419921875,2927.22216796875,2972.676025390625,2899.949951171875,2909.040771484375,223172404
2020-09-21 00:00:00+00:00,2354.413818359375,2899.949951171875,2954.494384765625,2863.5869140625,2909.040771484375,125587849
2020-09-22 00:00:00+00:00,2310.130126953125,2845.405517578125,2899.949951171875,2818.133056640625,2827.223876953125,148046607
2020-09-23 00:00:00+00:00,2273.22705078125,2799.95166015625,2890.859130859375,2772.679443359375,2881.768310546875,132670981
2020-09-24 00:00:00+00:00,2236.32421875,2754.497802734375,2799.95166015625,2736.31640625,2754.497802734375,180569548
2020-09-25 00:00:00+00:00,2332.27197265625,2872.677734375,2890.859130859375,2763.588623046875,2781.77001953125,186363128
2020-09-28 00:00:00+00:00,2280.607666015625,2809.04248046875,2936.31298828125,2799.95166015625,2890.859130859375,149014953
2020-09-29 00:00:00+00:00,2243.704833984375,2763.588623046875,2872.677734375,2745.4072265625,2836.314697265625,200970281
2020-09-30 00:00:00+00:00,2243.704833984375,2763.588623046875,2799.95166015625,2727.2255859375,2781.77001953125,184622458
2020-10-01 00:00:00+00:00,2332.27197265625,2872.677734375,2881.768310546875,2781.77001953125,2809.04248046875,143036570
2020-10-02 00:00:00+00:00,2287.988037109375,2818.133056640625,2918.13134765625,2781.77001953125,2890.859130859375,172772944
2020-10-05 00:00:00+00:00,2332.27197265625,2872.677734375,2881.768310546875,2827.223876953125,2872.677734375,101996951
2020-10-06 00:00:00+00:00,2354.413818359375,2899.949951171875,2945.403564453125,2890.859130859375,2927.22216796875,132900775
2020-10-07 00:00:00+00:00,2302.75,2836.314697265625,2881.768310546875,2799.95166015625,2872.677734375,317619596
2020-10-08 00:00:00+00:00,2324.891357421875,2863.5869140625,2881.768310546875,2827.223876953125,2863.5869140625,136318754
2020-10-09 00:00:00+00:00,2324.891357421875,2863.5869140625,2881.768310546875,2836.314697265625,2863.5869140625,89241681
2020-10-12 00:00:00+00:00,2354.413818359375,2899.949951171875,2918.13134765625,2863.5869140625,2872.677734375,172174643
2020-10-13 00:00:00+00:00,2420.839111328125,2981.7666015625,2999.9482421875,2863.5869140625,2899.949951171875,224885904
2020-10-14 00:00:00+00:00,2479.884033203125,3054.49267578125,3072.67431640625,2990.857421875,2999.9482421875,213271353
2020-10-15 00:00:00+00:00,2442.980712890625,3009.038818359375,3072.67431640625,3009.038818359375,3054.49267578125,201627762
2020-10-16 00:00:00+00:00,2398.697021484375,2954.494384765625,3054.49267578125,2918.13134765625,3036.311279296875,154490628
2020-10-19 00:00:00+00:00,2420.839111328125,2981.7666015625,2990.857421875,2936.31298828125,2963.585205078125,105821057
2020-10-20 00:00:00+00:00,2398.697021484375,2954.494384765625,2990.857421875,2918.13134765625,2981.7666015625,147444676
2020-10-21 00:00:00+00:00,2391.31689453125,2945.403564453125,3009.038818359375,2936.31298828125,2981.7666015625,128682202
2020-10-22 00:00:00+00:00,2435.600341796875,2999.9482421875,2999.9482421875,2909.040771484375,2927.22216796875,176153302
2020-10-23 00:00:00+00:00,2428.219970703125,2990.857421875,3045.40185546875,2972.676025390625,3045.40185546875,128973377
2020-10-26 00:00:00+00:00,2465.123046875,3036.311279296875,3054.49267578125,2990.857421875,2999.9482421875,111346673
2020-10-27 00:00:00+00:00,2479.884033203125,3054.49267578125,3090.855712890625,3027.220458984375,3036.311279296875,201640192
2020-11-02 00:00:00+00:00,2494.6455078125,3072.67431640625,3081.764892578125,2999.9482421875,3054.49267578125,172465378
2020-11-03 00:00:00+00:00,2494.6455078125,3072.67431640625,3090.855712890625,3054.49267578125,3081.764892578125,133604017
2020-11-04 00:00:00+00:00,2428.219970703125,2990.857421875,3109.037109375,2990.857421875,3109.037109375,152055736
2020-11-05 00:00:00+00:00,2575.83203125,3172.67236328125,3172.67236328125,3054.49267578125,3063.58349609375,258276321
2020-11-06 00:00:00+00:00,2627.49609375,3236.3076171875,3272.670654296875,3154.490966796875,3190.85400390625,295649686
2020-11-09 00:00:00+00:00,2723.444091796875,3354.487548828125,3354.487548828125,3254.4892578125,3345.396728515625,283205831
2020-11-10 00:00:00+00:00,2952.2431640625,3636.30078125,3645.3916015625,3427.213623046875,3454.48583984375,622129055
2020-11-11 00:00:00+00:00,3040.81005859375,3745.389892578125,3809.025146484375,3590.84716796875,3609.028564453125,392814584
2020-11-12 00:00:00+00:00,2915.33984375,3590.84716796875,3727.208251953125,3563.57470703125,3727.208251953125,366633582
2020-11-13 00:00:00+00:00,2952.2431640625,3636.30078125,3709.02685546875,3599.937744140625,3609.028564453125,261115910
2020-11-16 00:00:00+00:00,2922.720458984375,3599.937744140625,3699.93603515625,3572.66552734375,3681.754638671875,212327977
2020-11-17 00:00:00+00:00,2922.720458984375,3599.937744140625,3654.482421875,3572.66552734375,3636.30078125,198939646
2020-11-18 00:00:00+00:00,2981.76513671875,3672.663818359375,3681.754638671875,3609.028564453125,3618.119384765625,200926500
2020-11-19 00:00:00+00:00,2981.76513671875,3672.663818359375,3754.480712890625,3618.119384765625,3645.3916015625,219674674
2020-11-20 00:00:00+00:00,2967.00439453125,3654.482421875,3709.02685546875,3627.2099609375,3672.663818359375,137266310
2020-11-23 00:00:00+00:00,3011.2880859375,3709.02685546875,3727.208251953125,3645.3916015625,3645.3916015625,135864336
2020-11-24 00:00:00+00:00,3099.855224609375,3818.115966796875,3845.38818359375,3709.02685546875,3745.389892578125,226784757
2020-11-25 00:00:00+00:00,3188.422119140625,3927.204833984375,3990.840087890625,3863.569580078125,3927.204833984375,311676963
2020-11-26 00:00:00+00:00,3166.280517578125,3899.9326171875,3927.204833984375,3836.29736328125,3836.29736328125,150181303
2020-11-27 00:00:00+00:00,3151.51953125,3881.751220703125,3972.65869140625,3881.751220703125,3936.295654296875,126437063
2020-11-30 00:00:00+00:00,3018.668212890625,3718.11767578125,3890.841796875,3627.2099609375,3863.569580078125,493687757
2020-12-01 00:00:00+00:00,3129.37744140625,3854.478759765625,3872.660400390625,3699.93603515625,3754.480712890625,251258199
2020-12-02 00:00:00+00:00,3173.6611328125,3909.0234375,3945.386474609375,3863.569580078125,3927.204833984375,149985830
2020-12-03 00:00:00+00:00,3247.467529296875,3999.930908203125,3999.930908203125,3909.0234375,3954.47705078125,218887830
2020-12-04 00:00:00+00:00,3173.6611328125,3909.0234375,3999.930908203125,3881.751220703125,3999.930908203125,165420527
2020-12-07 00:00:00+00:00,3247.467529296875,3999.930908203125,4018.1123046875,3954.47705078125,3954.47705078125,154937236
2020-12-08 00:00:00+00:00,3247.467529296875,3999.930908203125,3999.930908203125,3945.386474609375,3999.930908203125,89400744
